"Date","Day Number","Day","Month","Short Month","Calendar Month Number","Calendar Month Label","Calendar Year","Calendar Year Label","Fiscal Month Number","Fiscal Month Label","Fiscal Year","Fiscal Year Label","ISO Week Number"
"2017-06-18","18","18","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","24"
"2017-06-19","19","19","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","25"
"2017-06-20","20","20","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","25"
"2017-06-21","21","21","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","25"
"2017-06-22","22","22","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","25"
"2017-06-23","23","23","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","25"
"2017-06-24","24","24","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","25"
"2017-06-25","25","25","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","25"
"2017-06-26","26","26","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","26"
"2017-06-27","27","27","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","26"
"2017-06-28","28","28","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","26"
"2017-06-29","29","29","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","26"
"2017-06-30","30","30","June","Jun","6","CY2017-Jun","2017","CY2017","6","FY2017-Jun","2017","FY2017","26"
"2017-07-01","1","1","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","26"
"2017-07-02","2","2","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","26"
"2017-07-03","3","3","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","27"
"2017-07-04","4","4","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","27"
"2017-07-05","5","5","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","27"
"2017-07-06","6","6","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","27"
"2017-07-07","7","7","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","27"
"2017-07-08","8","8","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","27"
"2017-07-09","9","9","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","27"
"2017-07-10","10","10","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","28"
"2017-07-11","11","11","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","28"
"2017-07-12","12","12","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","28"
"2017-07-13","13","13","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","28"
"2017-07-14","14","14","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","28"
"2017-07-15","15","15","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","28"
"2017-07-16","16","16","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","28"
"2017-07-17","17","17","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","29"
"2017-07-18","18","18","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","29"
"2017-07-19","19","19","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","29"
"2017-07-20","20","20","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","29"
"2017-07-21","21","21","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","29"
"2017-07-22","22","22","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","29"
"2017-07-23","23","23","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","29"
"2017-07-24","24","24","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","30"
"2017-07-25","25","25","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","30"
"2017-07-26","26","26","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","30"
"2017-07-27","27","27","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","30"
"2017-07-28","28","28","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","30"
"2017-07-29","29","29","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","30"
"2017-07-30","30","30","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","30"
"2017-07-31","31","31","July","Jul","7","CY2017-Jul","2017","CY2017","7","FY2017-Jul","2017","FY2017","31"
"2017-08-01","1","1","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","31"
"2017-08-02","2","2","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","31"
"2017-08-03","3","3","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","31"
"2017-08-04","4","4","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","31"
"2017-08-05","5","5","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","31"
"2017-08-06","6","6","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","31"
"2017-08-07","7","7","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","32"
"2017-08-08","8","8","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","32"
"2017-08-09","9","9","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","32"
"2017-08-10","10","10","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","32"
"2017-08-11","11","11","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","32"
"2017-08-12","12","12","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","32"
"2017-08-13","13","13","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","32"
"2017-08-14","14","14","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","33"
"2017-08-15","15","15","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","33"
"2017-08-16","16","16","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","33"
"2017-08-17","17","17","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","33"
"2017-08-18","18","18","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","33"
"2017-08-19","19","19","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","33"
"2017-08-20","20","20","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","33"
"2017-08-21","21","21","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","34"
"2017-08-22","22","22","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","34"
"2017-08-23","23","23","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","34"
"2017-08-24","24","24","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","34"
"2017-08-25","25","25","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","34"
"2017-08-26","26","26","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","34"
"2017-08-27","27","27","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","34"
"2017-08-28","28","28","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","35"
"2017-08-29","29","29","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","35"
"2017-08-30","30","30","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","35"
"2017-08-31","31","31","August","Aug","8","CY2017-Aug","2017","CY2017","8","FY2017-Aug","2017","FY2017","35"
"2017-09-01","1","1","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","35"
"2017-09-02","2","2","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","35"
"2017-09-03","3","3","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","35"
"2017-09-04","4","4","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","36"
"2017-09-05","5","5","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","36"
"2017-09-06","6","6","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","36"
"2017-09-07","7","7","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","36"
"2017-09-08","8","8","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","36"
"2017-09-09","9","9","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","36"
"2017-09-10","10","10","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","36"
"2017-09-11","11","11","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","37"
"2017-09-12","12","12","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","37"
"2017-09-13","13","13","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","37"
"2017-09-14","14","14","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","37"
"2017-09-15","15","15","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","37"
"2017-09-16","16","16","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","37"
"2017-09-17","17","17","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","37"
"2017-09-18","18","18","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","38"
"2017-09-19","19","19","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","38"
"2017-09-20","20","20","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","38"
"2017-09-21","21","21","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","38"
"2017-09-22","22","22","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","38"
"2017-09-23","23","23","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","38"
"2017-09-24","24","24","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","38"
"2017-09-25","25","25","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","39"
"2017-09-26","26","26","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","39"
"2017-09-27","27","27","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","39"
"2017-09-28","28","28","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","39"
"2017-09-29","29","29","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","39"
"2017-09-30","30","30","September","Sep","9","CY2017-Sep","2017","CY2017","9","FY2017-Sep","2017","FY2017","39"
"2017-10-01","1","1","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","39"
"2017-10-02","2","2","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","40"
"2017-10-03","3","3","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","40"
"2017-10-04","4","4","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","40"
"2017-10-05","5","5","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","40"
"2017-10-06","6","6","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","40"
"2017-10-07","7","7","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","40"
"2017-10-08","8","8","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","40"
"2017-10-09","9","9","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","41"
"2017-10-10","10","10","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","41"
"2017-10-11","11","11","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","41"
"2017-10-12","12","12","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","41"
"2017-10-13","13","13","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","41"
"2017-10-14","14","14","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","41"
"2017-10-15","15","15","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","41"
"2017-10-16","16","16","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","42"
"2017-10-17","17","17","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","42"
"2017-10-18","18","18","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","42"
"2017-10-19","19","19","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","42"
"2017-10-20","20","20","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","42"
"2017-10-21","21","21","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","42"
"2017-10-22","22","22","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","42"
"2017-10-23","23","23","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","43"
"2017-10-24","24","24","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","43"
"2017-10-25","25","25","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","43"
"2017-10-26","26","26","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","43"
"2017-10-27","27","27","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","43"
"2017-10-28","28","28","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","43"
"2017-10-29","29","29","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","43"
"2017-10-30","30","30","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","44"
"2017-10-31","31","31","October","Oct","10","CY2017-Oct","2017","CY2017","10","FY2017-Oct","2017","FY2017","44"
"2017-11-01","1","1","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","44"
"2017-11-02","2","2","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","44"
"2017-11-03","3","3","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","44"
"2017-11-04","4","4","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","44"
"2017-11-05","5","5","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","44"
"2017-11-06","6","6","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","45"
"2017-11-07","7","7","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","45"
"2017-11-08","8","8","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","45"
"2017-11-09","9","9","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","45"
"2017-11-10","10","10","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","45"
"2017-11-11","11","11","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","45"
"2017-11-12","12","12","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","45"
"2017-11-13","13","13","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","46"
"2017-11-14","14","14","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","46"
"2017-11-15","15","15","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","46"
"2017-11-16","16","16","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","46"
"2017-11-17","17","17","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","46"
"2017-11-18","18","18","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","46"
"2017-11-19","19","19","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","46"
"2017-11-20","20","20","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","47"
"2017-11-21","21","21","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","47"
"2017-11-22","22","22","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","47"
"2017-11-23","23","23","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","47"
"2017-11-24","24","24","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","47"
"2017-11-25","25","25","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","47"
"2017-11-26","26","26","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","47"
"2017-11-27","27","27","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","48"
"2017-11-28","28","28","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","48"
"2017-11-29","29","29","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","48"
"2017-11-30","30","30","November","Nov","11","CY2017-Nov","2017","CY2017","11","FY2017-Nov","2017","FY2017","48"
"2017-12-01","1","1","December","Dec","12","CY2017-Dec","2017","CY2017","12","FY2017-Dec","2017","FY2017","48"
"2017-12-02","2","2","December","Dec","12","CY2017-Dec","2017","CY2017","12","FY2017-Dec","2017","FY2017","48"
"2017-12-03","3","3","December","Dec","12","CY2017-Dec","2017","CY2017","12","FY2017-Dec","2017","FY2017","48"
"2017-12-04","4","4","December","Dec","12","CY2017-Dec","2017","CY2017","12","FY2017-Dec","2017","FY2017","49"
"2017-12-05","5","5","December","Dec","12","CY2017-Dec","2017","CY2017","12","FY2017-Dec","2017","FY2017","49"
"2017-12-06","6","6","December","Dec","12","CY2017-Dec","2017","CY2017","12","FY2017-Dec","2017","FY2017","49"
"2017-12-07","7","7","December","Dec","12","CY2017-Dec","2017","CY2017","12","FY2017-Dec","2017","FY2017","49"
"2017-12-08","8","8","December","Dec","12","CY2017-Dec","2017","CY2017","12","FY2017-Dec","2017","FY2017","49"
"2017-12-09","9","9","December","Dec","12","CY2017-Dec","2017","CY2017","12","FY2017-Dec","2017","FY2017","49"
